repo,srs
FloatyMonkey/slang-rs,0.9958593247200426
Speykious/cve-rs,0.9994132440295641
informalsystems/cosmwasm-to-quint,0.998465669465354
voidpumpkin/structural-convert,0.9970805046179951
succinctlabs/sp1-reth,0.9999990634995215
undermad/diet-generator-api,0.9995819498272795
villor/bevy_lookup_curve,0.9997811302906547
utilForever/2024-Konkuk-Rust-Roguelike,0.9982476549869629
970263611/redisx,0.9990758357521027
KhushPatibandha/RiceDB,0.9963075415701685
zombie-einstein/bourse,0.9969553154316826
UPB-FILS-MA/upb-fils-ma.github.io,0.10593420567916197
akx/preco,0.9955258922063744
PufferFinance/coral,0.997166217425129
zxch3n/lww-table,0.9955258900361279
jts/smrest,0.997356527443832
jgraef/reqwest-websocket,0.9998540361210815
gaucho-labs/tailwind-fuse,0.9993521658938632
gwen-lg/subtile-ocr,0.9990388213371246
VictorModi/Lyrics-Getter-Ext,0.9994064269816755
zk-steve/rust-web-api-microservice-template,0.9988767188240647
GitGhillie/phonon_rs,0.9999376117785282
Leinnan/bevy_simple_scroll_view,0.9978717968577436
3uild-3thos/valid8,0.9973022826586022
UdaraJay/Stats,0.9962448591066871
wh-xu/Hyper-Gen,0.9993509528978634
s00d/tauri-plugin-serialplugin,0.9975685890952524
MathItYT/mathlikeanim-rs,0.9997278486848963
containers/krunkit,0.9998681677012973
openfga/spring-boot-starter,0.9974345939028987
HeliosMinecraft/HeliosClient,0.9967925403053675
danvega/fcc-spring-boot-3,0.9958593218162426
risc0/risc0-ethereum,0.08529111309659762
OpenZeppelin/rust-contracts-stylus,0.07036665651651784
m1sterc001guy/roastr,0.9979205756200075
unfastener/juggler-in-rust,0.9967925320578941
SemyonSinchenko/spark-connect-example,0.9958593155006846
TannerReynolds/Helldivers2-Macro-Engine,0.9985491496097453
