repo,srs
zxch3n/lww-table,0.5000009997907773
jts/smrest,0.5000043055988617
jgraef/reqwest-websocket,0.49999414324597496
gaucho-labs/tailwind-fuse,0.5000034578004869
gwen-lg/subtile-ocr,0.5000012435421958
VictorModi/Lyrics-Getter-Ext,0.5000060607569522
zk-steve/rust-web-api-microservice-template,0.4999881155503302
GitGhillie/phonon_rs,0.4999952430401578
Leinnan/bevy_simple_scroll_view,0.5000003500696424
3uild-3thos/valid8,0.500003412094932
UdaraJay/Stats,0.4999982139568548
wh-xu/Hyper-Gen,0.5000005011049901
s00d/tauri-plugin-serialplugin,0.49999822038036573
MathItYT/mathlikeanim-rs,0.500003661092891
containers/krunkit,0.500001822869508
openfga/spring-boot-starter,0.5000033137377027
HeliosMinecraft/HeliosClient,0.4999990923343011
danvega/fcc-spring-boot-3,0.49999703073680074
risc0/risc0-ethereum,0.49999759969743296
OpenZeppelin/rust-contracts-stylus,0.5000009435631317
m1sterc001guy/roastr,0.5000045348142756
unfastener/juggler-in-rust,0.4999962114351602
SemyonSinchenko/spark-connect-example,0.49999841295383024
TannerReynolds/Helldivers2-Macro-Engine,0.5000000324020855
