repo,srs
Missuo0o/FoodDeliveryBackend,0.004473985204454028
bevyengine/bevy_editor_prototypes,0.08846062250741173
SMGCommunity/Whitehole-Neo,0.008984492800488842
every-day-things/citadel,0.010354719309120372
vnghia/nghe,0.7232233060790801
brenoepics/at4j,0.016437644574267052
nvim-neorocks/rocks,0.27095223162806975
isala404/scale-to-zero-ebpf,0.004473984778800901
hashlookup/poppy,0.002227219650068
seregamorph/spring-test-smart-context,0.00014264319916262413
mitre-public/open-aria,0.0019571685512573345
N1nn1/dye_depot,0.0035689585316791886
PawelBis/bevy_wry,0.003692366532045392
CCBlueX/liquidbounce_lite,0.0035070462872174852
joshka/tui-scrollview,0.03970040489303694
wudgaby/wudgaby-platform,0.004473986490068552
olivierlemasle/tauri-plugin-python,0.0020311205730441815
microcks/microcks-testcontainers-java-spring-demo,0.00023601113412184322
silence-laboratories/silent-shard-dkls23-ll,0.017581791194843984
jadonharsh109/IaC-Master-Actions,0.003116544811758661
WindySha/tetris,0.0008866842384283331
VovaStelmashchuk/nest2D,0.001030423346418922
nipafx/modern-java-demo,0.004473986865121072
deltadevsde/indexed-merkle-tree,0.0015838678297431126
mrsobakin/dpimyass,0.0017523099307622085
kousen/springaiexamples,0.004473985929224131
manusa/helm-java,0.10040116670406733
edera-dev/krata,0.44515050939721645
boxbeam/untwine,0.0036923657165703195
shuo-young/lydia,0.0032073833963134693
hyperledger/indy-besu,0.016251370444093246
cedricp/ecutweaker,0.0008615228557194794
turbofuro/turbofuro,0.14894112685105954
Anof-cyber/AlphaScan,0.004473986404562108
jwdeveloper/TikTokLiveRust,0.0018893908730431583
SimonCW/ollama-rag-rs,0.002643417562890977
oviva-ag/ehealthid-relying-party,0.750387259433729
aurora-is-near/aurora-forwarder-contracts,0.017581791620746128
HrikB/createXcrunch,0.0029194310270942193
dexterlaboss/archival-rpc,0.018771897911374628
ymgyt/syndicationd,0.2960503953624913
tfachmann/typst-as-library,0.003148853185843454
bytecodealliance/wrpc,0.8532699059840329
worldcoin/orb-software,0.9597168650966506
pubky/pkdns,0.02742281309579604
FuelLabs/fuel-subgraph,0.00032815694657272214
zjp-CN/term-rustdoc,1.0821742739699285e-05
matthias-buttgereit/ta-rss,0.002807578236016742
yavko/rat-rs,0.0033258598886027977
ErayMert/microservice-log-tracing,0.004473986095767608
hseager/you-are-merlin,0.0014923031567947286
aleixmorgadas/thin-ports-and-adapters,0.004473984660280308
Tushar-Kapil/DSA-Notes,0.00447398499233639
GigaDAO/openbook,0.0014849615224415205
ryandotelliott/cosmos-cli,0.004473984595312274
corrode/four-horsemen-talk,0.0044739887714747885
AvailX/avail-wallet,0.9996870550727822
envicutor/envicutor,0.0022775092027367684
mintlu8/bevy_stat_query,0.0036923655765301175
appsignal/actions-runner,0.00025376774562544367
sqlparser/java_data_lineage,0.004140570934336527
thomasdarimont/keycloak-opa-authz-demo,0.004272624955773486
uaoan/DkPlayer,0.000736644130485113
manhunto/webhooks-rs,0.0038181828825586944
rzukic/zed-latex,0.0007453312550410607
dee-coder01/BusBuddy,0.0008501320126577461
mintlu8/bevy_serde_lens,1.4658618914058376e-07
Ragarnoy/a121-rs,0.007020490822515434
Handfish/confetty_rs,0.003385794800574616
0vercl0k/snapshot,6.604765526418325e-06
rails/rails-new,0.0065721484024019285
CollaBu/pennyway-was,0.999894175745718
slotThe/rq,0.0026976530570306653
bitcoin-dev-project/bitcoiner-intro-to-rust,6.592907330083263e-07
AFLplusplus/libafl_qemu_artifacts,0.004140570933475579
mistricky/codesnap.nvim,0.5884256483403554
JaghataiV/Uniswap_arb_bot,0.004140571057477429
zed-extensions/java,0.0014508269883301147
nferhat/fht-compositor,0.0003518523885844033
mondeja/leptos-fluent,0.989517703489726
paradigmxyz/alphanet,0.04673223795608056
MEEPofFaith/hallucinogen,0.0005009508245619142
EricLBuehler/mistral.rs,0.8120031231768504
actuate-rs/actuate,0.6201546015141756
Ahmad45123/workup,0.021952921493482748
tweag/remote-execution-nix,0.003692365599347744
